title,year,director,genre,synopsis,cover_url,copies_total,copies_available,rental_price,is_active,notes
PRINCESS OF MONTPENSIER THE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
PRIVATE LIFE OF DON JUAN,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
PROPHET A - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
PSYCHO,,,CLASSIC,,,1,1,3.00,true,Format: BLU-RAY | Keywords: HITCHCOCK
PULP FICTION,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
PUNCH-DRUNK LOVE,,,,,,1,1,3.00,true,Format: BLU-RAY
PURPLE NOON - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
PUTNEY SWOPE / TWO TONS OF TURQUOISE TO TAOS TONIGHT,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
PYGMALION,,,CRITERION,,,1,1,3.00,true,Format: DVD
QUADRILLE - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
QUADROPHENIA,,,CRITERION,,,1,1,3.00,true,Format: DVD
QUAI DES ORFEVRES - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
QUEEN THE,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
QUEEN TO PLAY - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RAGING BULL,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
RAIN MAN,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
RAN - JAPANESE,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RATCATCHER,,,CRITERION,,,1,1,3.00,true,Format: DVD
RAY,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
REACHING FOR THE MOON,,,CLASSIC,,,1,1,3.00,true,Format: DVD
READ MY LIPS - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
READER THE,,,AWARD WINNER,,,1,1,3.00,true,Format: BLU-RAY
REAL YOUNG GIRL A - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
REAR WINDOW,,,CLASSIC,,,1,1,3.00,true,Format: BLU-RAY | Keywords: HITCHCOCK
REBECCA,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD | Keywords: HITCHCOCK
RED - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RED BALLOON THE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RED BEARD - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
RED DESERT - ITALIAN,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
RED SHOES THE,,,CRITERION,,,1,1,3.00,true,Format: DVD
RED SIREN - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RED TURTLE THE,,,STUDIO GHIBLI,,,1,1,3.00,true,Format: DVD
REDLINE,,,,,,1,1,3.00,true,Format: BLU-RAY
REEFER MADNESS,,,,,,1,1,3.00,true,Format: BLU-RAY
REMBRANDT,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
REMORQUES - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
REPO MAN,,,,,,1,1,3.00,true,Format: BLU-RAY
REPULSION,,,CRITERION,,,1,1,3.00,true,Format: DVD
RETURN OF THE PRODIGAL SON,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
REVANCHE - GERMAN,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
REVENANT THE (2015),2015,,AWARD WINNER,,,1,1,3.00,true,Format: BLU-RAY
REVENGE OF THE MUSKETEERS - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
REVERSAL OF FORTUNE,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
REVOLUTIONARY ROAD,,,"AWARD WINNER, CRITICS' CHOICE",,,1,1,3.00,true,Format: DVD
RICHARD III-1955,,,CRITERION,,,1,1,3.00,true,Format: DVD
RICHIE RICH,,,FAMILY,,,1,1,3.00,true,Format: DVD
RICKY - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RICKY - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RIDE THE PINK HORSE,,,CRITERION,,,1,1,3.00,true,Format: DVD
RIDE WITH THE DEVIL,,,CRITERION,,,1,1,3.00,true,Format: DVD
RIDICULE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RIFIFI - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
RIO,,,,,,1,1,3.00,true,Format: BLU-RAY
RIOT IN CELL BLOCK 11,,,CRITERION,,,1,1,3.00,true,Format: DVD
RISE OF CATHERINE THE GREAT THE,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
RIVER THE,,,CRITERION,,,1,1,3.00,true,Format: DVD
ROAD TO NOWHERE,,,DRAMA,,,1,1,3.00,true,Format: DVD
ROBINSON CRUSOE ON MARS,,,CRITERION,,,1,1,3.00,true,Format: DVD
ROBOCOP,,,CRITERION,,,1,1,3.00,true,Format: DVD
ROCKETMAN,,,MUSICAL,,,1,1,3.00,true,Format: BLU-RAY
ROCKY,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
ROCKY & BULLWINKLE: SEASON 1,,,"CARTOONS, FAMILY",,,1,1,3.00,true,Format: DVD
ROCKY & BULLWINKLE: SEASON 2,,,"CARTOONS, FAMILY",,,1,1,3.00,true,Format: DVD
ROCKY & BULLWINKLE: SEASON 3,,,"CARTOONS, FAMILY",,,1,1,3.00,true,Format: DVD
ROCKY HORROR PICTURE SHOW,,,CULT CLASSICS,,,1,1,3.00,true,Format: DVD
ROMA - SPANISH,,,"AWARD WINNER, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
ROMANCE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
ROMANCE OF ASTREA AND CELADON - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
ROME OPEN CITY - ITALIAN / GERMAN,,,"AWARD WINNER, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
ROOM,,,AWARD WINNER,,,1,1,3.00,true,Format: BLU-RAY
ROOM THE,,,CULT CLASSICS,,,1,1,3.00,true,Format: DVD
ROPE,,,CLASSIC,,,1,1,3.00,true,Format: BLU-RAY | Keywords: HITCHCOCK
ROSE TATTOO THE,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
ROYAL TENENBAUMS THE,,,CRITERION,,,1,1,3.00,true,Format: BLU-RAY | Keywords: WES ANDERSON
RULES OF THE GAME THE - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
RULING CLASS THE,,,CRITERION,,,1,1,3.00,true,Format: DVD
RUSHMORE,,,CRITERION,,,1,1,3.00,true,Format: BLU-RAY | Keywords: WES ANDERSON
RUSSIAN DOLLS - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RUST AND BONE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
RUSTY KNIFE - JAPANESE,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
S. DARKO: A DONNIE DARKO TALE,,,,,,1,1,3.00,true,Format: DVD
SADE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SAFE,,,CRITERION,,,1,1,3.00,true,Format: DVD
SAFE CONDUCT - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SAINT LAURENT - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: BLU-RAY
SALESMAN,,,CRITERION,,,1,1,3.00,true,Format: DVD
SALESMAN THE - FARSI,,,"AWARD WINNER, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SALVATORE GIULIANO,,,CRITERION,,,1,1,3.00,true,Format: DVD
SAMURAI REBELLION - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SAMURAI SPY - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SAMURAI TRILOGY: MUSASHI MIYAMOTO / DUEL AT ICHIJOJI TEMPLE / DUEL AT GANRYU ISLAND - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: BLU-RAY
SANDLOT THE,,,FAMILY,,,1,1,3.00,true,Format: DVD
SANDPIPER THE,,,CLASSIC,,,1,1,3.00,true,Format: DVD
SANSHO THE BAILIFF - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SATURDAY MORNING CARTOON: 1960'S VOLUME 2,,,"CARTOONS, FAMILY",,,1,1,3.00,true,Format: DVD
SATURDAY MORNING CARTOONS: 1960'S VOLUME 1,,,"CARTOONS, FAMILY",,,1,1,3.00,true,Format: DVD
SATURDAY MORNING CARTOONS: 1970'2 VOLUME 2,,,"CARTOONS, FAMILY",,,1,1,3.00,true,Format: DVD
SATURDAY MORNING CARTOONS: 1970'S VOLUME 1,,,"CARTOONS, FAMILY",,,1,1,3.00,true,Format: DVD
SAVE THE TIGER,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SAVING FACE,,,,,,1,1,3.00,true,Format: DVD
SAWDUST AND TINSEL - SWEDISH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SCARECROW,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SCARED STRAIGHT!,,,"AWARD WINNER, DOCUMENTARY",,,1,1,3.00,true,Format: DVD
SCARLET EMPRESS THE,,,CRITERION,,,1,1,3.00,true,Format: DVD
SCENES FROM A MARRIAGE - SWEDISH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SCHINDLER'S LIST,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SCHIZOPOLIS,,,CRITERION,,,1,1,3.00,true,Format: DVD
SCIENCE IS FICTION: 23 FILMS BY JEAN PAINLEVE - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SCOOBY-DOO AND FRIENDS,,,"CARTOONS, FAMILY",,,1,1,3.00,true,Format: DVD
SEA INSIDE THE - SPANISH,,,"AWARD WINNER, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SEARCHERS THE,,,,,,1,1,3.00,true,Format: BLU-RAY
SEARCHING FOR SUGAR MAN,,,"AWARD WINNER, DOCUMENTARY",,,1,1,3.00,true,Format: DVD
SECOND ACT,,,,,,1,1,3.00,true,Format: BLU-RAY
SECONDHAND LIONS,,,FAMILY,,,1,1,3.00,true,Format: BLU-RAY
SECRET IN THEIR EYES THE - SPANISH,,,"AWARD WINNER, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SECRET OF THE GRAIN THE - FRENCH / ARABIC,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SECRET SUNSHINE - KOREAN,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SECRET WORLD OF ARRIETTY THE,,,"STUDIO, STUDIO GHIBLI",,,1,1,3.00,true,Format: DVD
SECRETS & LIES,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SEDUCED AND ABANDONED - ITALIAN,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SEDUCING DR. LEWIS - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SENSO - ITALIAN,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SEPARATE TABLES,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SEPARATION A - FARSI,,,"AWARD WINNER, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SERAPHINE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SEVEN BRIDES FOR SEVEN BROTHERS,,,"CLASSIC, FAMILY, MUSICAL",,,1,1,3.00,true,Format: BLU-RAY
SEVEN SAMURAI - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: BLU-RAY
SEVENTH CONTINENT THE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SEX IS COMEDY - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SEX LIES AND VIDEOTAPE,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SHADOWS,,,CRITERION,,,1,1,3.00,true,Format: DVD
SHADOWS IN PARADISE,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
SHADOWS OF FORGOTTEN ANCESTORS,,,,,,1,1,3.00,true,Format: DVD
SHAKESPEARE IN LOVE,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SHALLOW GRAVE,,,CRITERION,,,1,1,3.00,true,Format: BLU-RAY
SHAPE OF WATER THE,,,AWARD WINNER,,,1,1,3.00,true,Format: BLU-RAY
SHAWSHANK REDEMPTION THE,,,CRITICS' CHOICE,,,1,1,3.00,true,Format: DVD
SHERIFF OF FRACTURED JAW THE,,,CLASSIC,,,1,1,3.00,true,Format: DVD
SHERLOCK HOLMES: IN WASHINGTON / FACES DEATH,,,CLASSIC,,,1,1,3.00,true,Format: DVD
SHOCK CORRIDOR,,,CRITERION,,,1,1,3.00,true,Format: DVD
SHOESHINE (SCIUSCIA) - ITALIAN,,,"AWARD WINNER, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SHOOT THE PIANO PLAYER - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SHOP ON MAIN STREET THE - CZECH / SLOVAK,,,"AWARD WINNER, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SHUT UP - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SILENCE OF THE LAMBS,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SILVER LININGS PLAYBOOK,,,AWARD WINNER,,,1,1,3.00,true,Format: BLU-RAY
SIMON OF THE DESERT - SPANISH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SING A SONG OF SEX - JAPANESE,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SINGIN' IN THE RAIN,,,MUSICAL,,,1,1,3.00,true,Format: DVD
SINGIN' IN THE RAIN,,,,,,1,1,3.00,true,Format: 4K-ULTRA
SISTERS,,,CRITERION,,,1,1,3.00,true,Format: DVD
SIX MORALS: BAKERY GIRL OF MONCEAU - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SIX MORALS: CLAIRE'S KNEE - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SIX MORALS: LA COLLECTIONNEUSE - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SIX MORALS: LOVE IN THE AFTERNOON - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SIX MORALS: MY NIGHT AT MAUD'S - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SIX MORALS: SUZANNE'S CAREER - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SLACKER,,,CRITERION,,,1,1,3.00,true,Format: DVD
SLEEPING BEAUTY THE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SLEEPLESS NIGHT- FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SLIGHTLY PREGNANT MAN A - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SLUMDOG MILLIONAIRE,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SMALL BACK ROOM THE,,,CRITERION,,,1,1,3.00,true,Format: DVD
SMALL FOOT,,,FAMILY,,,1,1,3.00,true,Format: BLU-RAY | Keywords: ANIMATED
SMILING LIEUTENANT THE,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
SMURFS THE: SEASON 1 PART 1,,,"CARTOONS, FAMILY, STUDIO",,,1,1,3.00,true,Format: DVD
SMURFS THE: SEASON 1 PART 2,,,"CARTOONS, FAMILY, STUDIO",,,1,1,3.00,true,Format: DVD
SNOW WHITE AND THE SEVEN DWARFS,,,"AWARD WINNER, FAMILY, STUDIO",,,1,1,3.00,true,Format: BLU-RAY
SODIUM BABIES - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SOFT SKIN THE - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SOLO CON TU PAREJA - SPANISH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SOME LIKE IT HOT,,,CLASSIC,,,1,1,3.00,true,Format: DVD
SOME LIKE IT HOT,,,,,,1,1,3.00,true,Format: 4K-ULTRA
SOMETHING WILD,,,CRITERION,,,1,1,3.00,true,Format: DVD
SON OF SAUL - HUNGARIAN,,,"AWARD WINNER, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SON'S ROOM THE - ITALIAN,,,"AWARD WINNER, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SOPHIE'S CHOICE,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SORROW AND THE PITY THE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SPACE JAM,,,"FAMILY, STUDIO",,,1,1,3.00,true,Format: DVD
SPACE JAM / LOONEY TUNES: BACK IN ACTION / FUNKY MONKEY / OSMOSIS JONES,,,FAMILY,,,1,1,3.00,true,Format: DVD
SPARTACUS,,,CLASSIC,,,1,1,3.00,true,Format: BLU-RAY
SPIRIT OF THE BEEHIVE - SPANISH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SPIRITED AWAY,,,"MIYAZAKI, STUDIO GHIBLI",,,1,1,3.00,true,Format: DVD
SPONGEBOB SQUAREPANTS: THE FIFTH AND SIXTH SEASONS,,,CARTOONS,,,1,1,3.00,true,Format: DVD
SPONGEBOB SQUAREPANTS: THE FIRST AND SECOND SEASONS,,,CARTOONS,,,1,1,3.00,true,Format: DVD
SPONGEBOB SQUAREPANTS: THE SEVENTH AND EIGHTH SEASONS,,,CARTOONS,,,1,1,3.00,true,Format: DVD
SPONGEBOB SQUAREPANTS: THE THIRD AND FOURTH SEASONS,,,CARTOONS,,,1,1,3.00,true,Format: DVD
SPOTLIGHT,,,AWARD WINNER,,,1,1,3.00,true,Format: BLU-RAY
SQUARE THE - SWEDISH,,,"AWARD WINNER, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
STAGE MOTHER X2,,,,,,1,1,3.00,true,Format: BLU-RAY
STAGECOACH,,,CRITERION,,,1,1,3.00,true,Format: DVD
STALAG 17,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
STANDING TALL - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: BLU-RAY
STAR WARS I: THE PHANTOM MENACE,,,STAR WARS,,,1,1,3.00,true,Format: DVD
STAR WARS II: ATTACK OF THE CLONES,,,STAR WARS,,,1,1,3.00,true,Format: DVD
STAR WARS III: REVENGE OF THE SITH,,,STAR WARS,,,1,1,3.00,true,Format: DVD
STAR WARS IV: A NEW HOPE,,,STAR WARS,,,1,1,3.00,true,Format: DVD
STAR WARS V: EMPIRE STRIKES BACK,,,STAR WARS,,,1,1,3.00,true,Format: DVD
STAR WARS VI: RETURN OF THE JEDI,,,STAR WARS,,,1,1,3.00,true,Format: DVD
STAR WARS VII: THE FORCE AWAKENS,,,STAR WARS,,,1,1,3.00,true,Format: DVD
STAR WARS VII: THE FORCE AWAKENS,,,STAR WARS,,,1,1,3.00,true,Format: BLU-RAY
STAR WARS VIII: THE LAST JEDI,,,STAR WARS,,,1,1,3.00,true,Format: DVD
STAR WARS: ROGUE ONE,,,STAR WARS,,,1,1,3.00,true,Format: BLU-RAY
STAR WARS: SOLO,,,STAR WARS,,,1,1,3.00,true,Format: BLU-RAY
STARBUCK - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
STEEL HELMET THE,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
STILL ALICE,,,AWARD WINNER,,,1,1,3.00,true,Format: BLU-RAY
STILL WALKING - JAPENESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
STOLEN KISSES - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
STORKS,,,FAMILY,,,1,1,3.00,true,Format: BLU-RAY
STORY OF A CHEAT THE - FRENCH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
STORY OF A PROSTITUTE - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
STORY OF FLOATING WEEDS / FLOATING WEEDS - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
STORY OF MARIE AND JULIEN - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
STORY OF THE LOST CHRYSANTHEMUM THE - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
STRANGER THAN PARADISE,,,CRITERION,,,1,1,3.00,true,Format: DVD
STRANGERS ON A TRAIN,,,,,,1,1,3.00,true,Format: BLU-RAY
STRAW DOGS,,,CRITERION,,,1,1,3.00,true,Format: DVD
STREET WITHOUT END,,,"ECLIPSE, CRITERION",,,1,1,3.00,true,Format: DVD
STREETCAR NAMED DESIRE A,,,"AWARD WINNER, CLASSIC",,,1,1,3.00,true,Format: DVD
STREETCAR NAMED DESIRE A,,,,,,1,1,3.00,true,Format: BLU-RAY
STUDENT SERVICES - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SUBWAY - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SULLIVAN'S TRAVELS,,,CRITERION,,,1,1,3.00,true,Format: DVD
SUMMER HOURS - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SUMMER INTERLUDE - SWEDISH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SUMMER WITH MONIKA - SWEDISH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SUMMER'S TALE A - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SUMMERTIME,,,CRITERION,,,1,1,3.00,true,Format: DVD
SUNDAYS AND CYBELE - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SUNRISE (1927),1927,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SUPER BOWL LIII CHAMPIONS: NEW ENGLAND PATRIOTS,,,,,,1,1,3.00,true,Format: BLU-RAY
SUPPLEMENTS THE: 3 FILMS BY LOUIS MALLE,,,CRITERION,,,1,1,3.00,true,Format: DVD
SUSPICION,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
SWANN IN LOVE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
SWEET MOVIE - ENGLISH / FRENCH / CROATION,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SWEET SMELL OF SUCCESS,,,CRITERION,,,1,1,3.00,true,Format: DVD
SWEETIE,,,CRITERION,,,1,1,3.00,true,Format: DVD
SWORD OF DOOM THE - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SWORD OF THE BEAST - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
SYMBIOPSYCHOTAXIPLASM: TAKE ONE / TAKE TWO AND A HALF,,,CRITERION,,,1,1,3.00,true,Format: DVD
TAKE AIM AT THE POLICE VAN - JAPANESE,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
TAKING OF POWER BY LOUIS XIV THE - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
TALES OF HOFFMANN THE,,,CRITERION,,,1,1,3.00,true,Format: DVD
TANNER '88,,,CRITERION,,,1,1,3.00,true,Format: DVD
TASTE OF CHERRY - FARSI,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
TASTE OF OTHERS THE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
TAXI DRIVER,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
TAXI FOR TOBRUK - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
TAXI TO THE DARK SIDE,,,"AWARD WINNER, DOCUMENTARY",,,1,1,3.00,true,Format: DVD
TEENAGE MUTANT NINJA TURTLES COMBO PACK,,,FAMILY,,,1,1,3.00,true,Format: BLU-RAY
TELL NO ONE - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
TENDER MERCIES,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
TERMINATOR 2,,,SCI-FI/FANTASY,,,1,1,3.00,true,Format: DVD
TERMINATOR 2,,,,,,1,1,3.00,true,Format: BLU-RAY
TERMS OF ENDEARMENT,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
TESTAMENT OF DR. MABUSE THE - GERMAN,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
TESTAMENT OF ORPHEUS - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
THANK YOU MR.MOTO,,,CLASSIC,,,1,1,3.00,true,Format: DVD
THAT HAMILTON WOMAN,,,CRITERION,,,1,1,3.00,true,Format: DVD
THAT OBSCURE OBJECT OF DESIRE - FRENCH,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
THE WIND,,,,,,1,1,3.00,true,Format: DVD
THEORY OF EVERYTHING,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
THERE WAS A FATHER - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
THERE'S SOMETHING ABOUT MARY,,,,,,1,1,3.00,true,Format: BLU-RAY
THEY CAME BACK - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
THIEF OF BAGDAD THE,,,CRITERION,,,1,1,3.00,true,Format: DVD
THIEVES HIGHWAY,,,CRITERION,,,1,1,3.00,true,Format: DVD
THIN RED LINE THE,,,CRITERION,,,1,1,3.00,true,Format: DVD
THINGS TO COME,,,CRITERION,,,1,1,3.00,true,Format: DVD
THINGS TO COME - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
THIRST - SWEDISH,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
THIRST FOR LOVE,,,ECLIPSE,,,1,1,3.00,true,Format: DVD
THIS HAPPY BREED,,,CRITERION,,,1,1,3.00,true,Format: DVD
THREE BILLBOARDS OUTSIDE EBBING,,,AWARD WINNER,,,1,1,3.00,true,Format: BLU-RAY
THREE DANCING SLAVES - FRENCH,,,INTERNATIONAL,,,1,1,3.00,true,Format: DVD
THREE FACES OF EVE THE,,,AWARD WINNER,,,1,1,3.00,true,Format: DVD
THREE OUTLAW SAMURAI - JAPANESE,,,"CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
THREE RESURRECTED DRUNKARDS- JAPANESE,,,"ECLIPSE, CRITERION, INTERNATIONAL",,,1,1,3.00,true,Format: DVD
